0,0,2.4744,0.65983,9.0726
0,0,2.6414,1.4087,8.8045
0,0,2.7975,2.238,8.3925
0,0,2.9277,3.1229,7.8072
0,0,3.0151,4.0202,7.0353
0,0,3.046,4.8737,6.0921
0,0,3.0151,5.6282,5.0252
0,0,2.9277,6.2458,3.9036
0,0,2.7975,6.714,2.7975
0,0,2.6414,7.0436,1.7609
0,0,2.4744,7.2581,0.82479
0,0,2.3077,7.3846,0
0,0,2.8731,0,8.779
0,0,3.0757,0.68349,8.5436
0,0,3.2727,1.4545,8.1818
0,0,3.4482,2.2988,7.6626
0,0,3.5821,3.1841,6.9653
0,0,3.6552,4.0614,6.0921
0,0,3.6552,4.8737,5.0767
0,0,3.5821,5.5722,3.9801
0,0,3.4482,6.1301,2.8735
0,0,3.2727,6.5455,1.8182
0,0,3.0757,6.8349,0.85436
0,0,2.8731,7.0232,0
0,0,3.4408,0,8.1923
0,0,3.6696,0.69896,7.8633
0,0,3.8829,1.4792,7.396
0,0,4.0603,2.3202,6.7672
0,0,4.1792,3.1841,5.9702
0,0,4.2212,4.0202,5.0252
0,0,4.1792,4.7762,3.9801
0,0,4.0603,5.4137,2.9002
0,0,3.8829,5.9168,1.849
0,0,3.6696,6.2907,0.8737
0,0,3.4408,6.5539,0
0,0,3.9862,0,7.4741
0,0,4.2262,0.70436,7.0436
0,0,4.4376,1.4792,6.4715
0,0,4.5976,2.2988,5.747
0,0,4.6843,3.1229,4.8795
0,0,4.6843,3.9036,3.9036
0,0,4.5976,4.5976,2.8735
0,0,4.4376,5.1772,1.849
0,0,4.2262,5.6349,0.88045
0,0,3.9862,5.9793,0
0,0,4.4845,0,6.6436
0,0,4.718,0.69896,6.1159
0,0,4.9091,1.4545,5.4545
0,0,5.0355,2.238,4.6625
0,0,5.0799,3.0103,3.7629
0,0,5.0355,3.73,2.7975
0,0,4.9091,4.3636,1.8182
0,0,4.718,4.8927,0.8737
0,0,4.4845,5.3149,0
0,0,4.9154,0,5.7346
0,0,5.1261,0.68349,5.1261
0,0,5.2827,1.4087,4.4023
0,0,5.3666,2.1466,3.5777
0,0,5.3666,2.8622,2.6833
0,0,5.2827,3.5218,1.7609
0,0,5.1261,4.1009,0.85436
0,0,4.9154,4.5877,0
0,0,5.2674,0,4.7885
0,0,5.4436,0.65983,4.1239
0,0,5.5582,1.3474,3.3686
0,0,5.598,2.0357,2.5446
0,0,5.5582,2.6949,1.6843
0,0,5.4436,3.2991,0.82479
0,0,5.2674,3.8308,0
0,0,5.5385,0,3.8462
0,0,5.6744,0.63049,3.1524
0,0,5.7462,1.2769,2.3943
0,0,5.7462,1.9154,1.5962
0,0,5.6744,2.522,0.78811
0,0,5.5385,3.0769,0
0,0,5.7347,0,2.9409
0,0,5.83,0.59795,2.2423
0,0,5.8628,1.2026,1.5033
0,0,5.83,1.7938,0.74744
0,0,5.7347,2.3527,0
0,0,5.8668,0,2.0953
0,0,5.9249,0.56428,1.4107
0,0,5.9249,1.1286,0.70535
0,0,5.8668,1.6762,0
0,0,5.9474,0,1.3216
0,0,5.9735,0.53098,0.66372
0,0,5.9474,1.0573,0
0,0,5.9883,0,0.62378
0,0,5.9883,0.49903,0
0,0,6,0,0
0,0.24951,0,0,9.9805
0,0.26549,0,0.53098,9.9558
0,0.28214,0,1.1286,9.8748
0,0.29897,0,1.7938,9.7167
0,0.31524,0,2.522,9.4573
0,0.32991,0,3.2991,9.0726
0,0.34174,0,4.1009,8.5436
0,0.34948,0,4.8927,7.8633
0,0.35218,0,5.6349,7.0436
0,0.34948,0,6.2907,6.1159
0,0.34174,0,6.8349,5.1261
0,0.32991,0,7.2581,4.1239
0,0.31524,0,7.5659,3.1524
0,0.29897,0,7.7733,2.2423
0,0.28214,0,7.8999,1.4107
0,0.26549,0,7.9647,0.66372
0,0.24951,0,7.9844,0
0,0.26549,0.39823,0,9.9558
0,0.28355,0.42533,0.5671,9.9243
0,0.30237,0.45356,1.2095,9.8271
0,0.32129,0.48193,1.9277,9.6386
0,0.33928,0.50891,2.7142,9.3301
0,0.35494,0.53241,3.5494,8.8736
0,0.36668,0.55002,4.4002,8.2503
0,0.373,0.5595,5.222,7.46
0,0.373,0.5595,5.968,6.5275
0,0.36668,0.55002,6.6002,5.5002
0,0.35494,0.53241,7.0989,4.4368
0,0.33928,0.50891,7.4641,3.3928
0,0.32129,0.48193,7.7109,2.4097
0,0.30237,0.45356,7.8617,1.5119
0,0.28355,0.42533,7.9395,0.70888
0,0.26549,0.39823,7.9647,0
0,0.28214,0.84641,0,9.8748
0,0.30237,0.90711,0.60474,9.8271
0,0.32338,0.97014,1.2935,9.7014
0,0.34427,1.0328,2.0656,9.4673
0,0.36364,1.0909,2.9091,9.0909
0,0.37966,1.139,3.7966,8.5424
0,0.39036,1.1711,4.6843,7.8072
0,0.39413,1.1824,5.5178,6.8973
0,0.39036,1.1711,6.2458,5.8554
0,0.37966,1.139,6.8339,4.7458
0,0.36364,1.0909,7.2727,3.6364
0,0.34427,1.0328,7.5738,2.582
0,0.32338,0.97014,7.7611,1.6169
0,0.30237,0.90711,7.8617,0.75593
0,0.28214,0.84641,7.8999,0
0,0.29897,1.3454,0,9.7167
0,0.32129,1.4458,0.64258,9.6386
0,0.34427,1.5492,1.3771,9.4673
0,0.36668,1.6501,2.2001,9.167
0,0.38669,1.7401,3.0936,8.7006
0,0.40202,1.8091,4.0202,8.0403
0,0.41039,1.8468,4.9247,7.1818
0,0.41039,1.8468,5.7455,6.1559
0,0.40202,1.8091,6.4322,5.0252
0,0.38669,1.7401,6.9605,3.8669
0,0.36668,1.6501,7.3336,2.7501
0,0.34427,1.5492,7.5738,1.7213
0,0.32129,1.4458,7.7109,0.80322
0,0.29897,1.3454,7.7733,0
0,0.31524,1.8915,0,9.4573
0,0.33928,2.0357,0.67855,9.3301
0,0.36364,2.1818,1.4545,9.0909
0,0.38669,2.3202,2.3202,8.7006
0,0.40614,2.4368,3.2491,8.1228
0,0.41931,2.5159,4.1931,7.338
0,0.424,2.544,5.088,6.36
0,0.41931,2.5159,5.8704,5.2414
0,0.40614,2.4368,6.4982,4.0614
0,0.38669,2.3202,6.9605,2.9002
0,0.36364,2.1818,7.2727,1.8182
0,0.33928,2.0357,7.4641,0.84819
0,0.31524,1.8915,7.5659,0
0,0.32991,2.4744,0,9.0726
0,0.35494,2.6621,0.70989,8.8736
0,0.37966,2.8475,1.5187,8.5424
0,0.40202,3.0151,2.4121,8.0403
0,0.41931,3.1449,3.3545,7.338
0,0.42885,3.2163,4.2885,6.4327
0,0.42885,3.2163,5.1461,5.3606
0,0.41931,3.1449,5.8704,4.1931
0,0.40202,3.0151,6.4322,3.0151
0,0.37966,2.8475,6.8339,1.8983
0,0.35494,2.6621,7.0989,0.88736
0,0.32991,2.4744,7.2581,0
0,0.34174,3.0757,0,8.5436
0,0.36668,3.3001,0.73336,8.2503
0,0.39036,3.5132,1.5614,7.8072
0,0.41039,3.6935,2.4623,7.1818
0,0.424,3.816,3.392,6.36
0,0.42885,3.8596,4.2885,5.3606
0,0.424,3.816,5.088,4.24
0,0.41039,3.6935,5.7455,3.0779
0,0.39036,3.5132,6.2458,1.9518
0,0.36668,3.3001,6.6002,0.9167
0,0.34174,3.0757,6.8349,0
0,0.34948,3.6696,0,7.8633
0,0.373,3.9165,0.746,7.46
0,0.39413,4.1384,1.5765,6.8973
0,0.41039,4.3091,2.4623,6.1559
0,0.41931,4.4028,3.3545,5.2414
0,0.41931,4.4028,4.1931,4.1931
0,0.41039,4.3091,4.9247,3.0779
0,0.39413,4.1384,5.5178,1.9707
0,0.373,3.9165,5.968,0.9325
0,0.34948,3.6696,6.2907,0
0,0.35218,4.2262,0,7.0436
0,0.373,4.476,0.746,6.5275
0,0.39036,4.6843,1.5614,5.8554
0,0.40202,4.8242,2.4121,5.0252
0,0.40614,4.8737,3.2491,4.0614
0,0.40202,4.8242,4.0202,3.0151
0,0.39036,4.6843,4.6843,1.9518
0,0.373,4.476,5.222,0.9325
0,0.35218,4.2262,5.6349,0
0,0.34948,4.718,0,6.1159
0,0.36668,4.9502,0.73336,5.5002
0,0.37966,5.1255,1.5187,4.7458
0,0.38669,5.2204,2.3202,3.8669
0,0.38669,5.2204,3.0936,2.9002
0,0.37966,5.1255,3.7966,1.8983
0,0.36668,4.9502,4.4002,0.9167
0,0.34948,4.718,4.8927,0
0,0.34174,5.1261,0,5.1261
0,0.35494,5.3241,0.70989,4.4368
0,0.36364,5.4545,1.4545,3.6364
0,0.36668,5.5002,2.2001,2.7501
0,0.36364,5.4545,2.9091,1.8182
0,0.35494,5.3241,3.5494,0.88736
0,0.34174,5.1261,4.1009,0
0,0.32991,5.4436,0,4.1239
0,0.33928,5.598,0.67855,3.3928
0,0.34427,5.6804,1.3771,2.582
0,0.34427,5.6804,2.0656,1.7213
0,0.33928,5.598,2.7142,0.84819
0,0.32991,5.4436,3.2991,0
0,0.31524,5.6744,0,3.1524
0,0.32129,5.7832,0.64258,2.4097
0,0.32338,5.8209,1.2935,1.6169
0,0.32129,5.7832,1.9277,0.80322
0,0.31524,5.6744,2.522,0
0,0.29897,5.83,0,2.2423
0,0.30237,5.8962,0.60474,1.5119
0,0.30237,5.8962,1.2095,0.75593
0,0.29897,5.83,1.7938,0
0,0.28214,5.9249,0,1.4107
0,0.28355,5.9546,0.5671,0.70888
0,0.28214,5.9249,1.1286,0
0,0.26549,5.9735,0,0.66372
0,0.26549,5.9735,0.53098,0
0,0.24951,5.9883,0,0
0,0.52865,0,0,9.9123
0,0.56428,0,0.56428,9.8748
0,0.60132,0,1.2026,9.7714
0,0.63847,0,1.9154,9.577
0,0.67372,0,2.6949,9.2637
0,0.70436,0,3.5218,8.8045
0,0.72727,0,4.3636,8.1818
0,0.7396,0,5.1772,7.396
0,0.7396,0,5.9168,6.4715
0,0.72727,0,6.5455,5.4545
0,0.70436,0,7.0436,4.4023
0,0.67372,0,7.4109,3.3686
0,0.63847,0,7.6616,2.3943
0,0.60132,0,7.8171,1.5033
0,0.56428,0,7.8999,0.70535
0,0.52865,0,7.9298,0
0,0.56428,0.42321,0,9.8748
0,0.60474,0.45356,0.60474,9.8271
0,0.64676,0.48507,1.2935,9.7014
0,0.68853,0.5164,2.0656,9.4673
0,0.72727,0.54545,2.9091,9.0909
0,0.75933,0.56949,3.7966,8.5424
0,0.78072,0.58554,4.6843,7.8072
0,0.78826,0.5912,5.5178,6.8973
0,0.78072,0.58554,6.2458,5.8554
0,0.75933,0.56949,6.8339,4.7458
0,0.72727,0.54545,7.2727,3.6364
0,0.68853,0.5164,7.5738,2.582
0,0.64676,0.48507,7.7611,1.6169
0,0.60474,0.45356,7.8617,0.75593
0,0.56428,0.42321,7.8999,0
0,0.60132,0.90198,0,9.7714
0,0.64676,0.97014,0.64676,9.7014
0,0.69369,1.0405,1.3874,9.5382
0,0.7396,1.1094,2.2188,9.245
0,0.78072,1.1711,3.1229,8.7831
0,0.81228,1.2184,4.0614,8.1228
0,0.82956,1.2443,4.9774,7.2587
0,0.82956,1.2443,5.8069,6.2217
0,0.81228,1.2184,6.4982,5.0767
0,0.78072,1.1711,7.0265,3.9036
0,0.7396,1.1094,7.396,2.7735
0,0.69369,1.0405,7.6306,1.7342
0,0.64676,0.97014,7.7611,0.80845
0,0.60132,0.90198,7.8171,0
0,0.63847,1.4366,0,9.577
0,0.68853,1.5492,0.68853,9.4673
0,0.7396,1.6641,1.4792,9.245
0,0.78826,1.7736,2.3648,8.868
0,0.82956,1.8665,3.3182,8.2956
0,0.85769,1.9298,4.2885,7.5048
0,0.86772,1.9524,5.2063,6.5079
0,0.85769,1.9298,6.0038,5.3606
0,0.82956,1.8665,6.6365,4.1478
0,0.78826,1.7736,7.0944,2.956
0,0.7396,1.6641,7.396,1.849
0,0.68853,1.5492,7.5738,0.86066
0,0.63847,1.4366,7.6616,0
0,0.67372,2.0212,0,9.2637
0,0.72727,2.1818,0.72727,9.0909
0,0.78072,2.3422,1.5614,8.7831
0,0.82956,2.4887,2.4887,8.2956
0,0.86772,2.6032,3.4709,7.5926
0,0.88889,2.6667,4.4444,6.6667
0,0.88889,2.6667,5.3333,5.5556
0,0.86772,2.6032,6.0741,4.3386
0,0.82956,2.4887,6.6365,3.1109
0,0.78072,2.3422,7.0265,1.9518
0,0.72727,2.1818,7.2727,0.90909
0,0.67372,2.0212,7.4109,0
0,0.70436,2.6414,0,8.8045
0,0.75933,2.8475,0.75933,8.5424
0,0.81228,3.046,1.6246,8.1228
0,0.85769,3.2163,2.5731,7.5048
0,0.88889,3.3333,3.5556,6.6667
0,0.90007,3.3753,4.5004,5.6254
0,0.88889,3.3333,5.3333,4.4444
0,0.85769,3.2163,6.0038,3.2163
0,0.81228,3.046,6.4982,2.0307
0,0.75933,2.8475,6.8339,0.94916
0,0.70436,2.6414,7.0436,0
0,0.72727,3.2727,0,8.1818
0,0.78072,3.5132,0.78072,7.8072
0,0.82956,3.733,1.6591,7.2587
0,0.86772,3.9047,2.6032,6.5079
0,0.88889,4,3.5556,5.5556
0,0.88889,4,4.4444,4.4444
0,0.86772,3.9047,5.2063,3.254
0,0.82956,3.733,5.8069,2.0739
0,0.78072,3.5132,6.2458,0.9759
0,0.72727,3.2727,6.5455,0
0,0.7396,3.8829,0,7.396
0,0.78826,4.1384,0.78826,6.8973
0,0.82956,4.3552,1.6591,6.2217
0,0.85769,4.5029,2.5731,5.3606
0,0.86772,4.5555,3.4709,4.3386
0,0.85769,4.5029,4.2885,3.2163
0,0.82956,4.3552,4.9774,2.0739
0,0.78826,4.1384,5.5178,0.98533
0,0.7396,3.8829,5.9168,0
0,0.7396,4.4376,0,6.4715
0,0.78072,4.6843,0.78072,5.8554
0,0.81228,4.8737,1.6246,5.0767
0,0.82956,4.9774,2.4887,4.1478
0,0.82956,4.9774,3.3182,3.1109
0,0.81228,4.8737,4.0614,2.0307
0,0.78072,4.6843,4.6843,0.9759
0,0.7396,4.4376,5.1772,0
0,0.72727,4.9091,0,5.4545
0,0.75933,5.1255,0.75933,4.7458
0,0.78072,5.2699,1.5614,3.9036
0,0.78826,5.3208,2.3648,2.956
0,0.78072,5.2699,3.1229,1.9518
0,0.75933,5.1255,3.7966,0.94916
0,0.72727,4.9091,4.3636,0
0,0.70436,5.2827,0,4.4023
0,0.72727,5.4545,0.72727,3.6364
0,0.7396,5.547,1.4792,2.7735
0,0.7396,5.547,2.2188,1.849
0,0.72727,5.4545,2.9091,0.90909
0,0.70436,5.2827,3.5218,0
0,0.67372,5.5582,0,3.3686
0,0.68853,5.6804,0.68853,2.582
0,0.69369,5.7229,1.3874,1.7342
0,0.68853,5.6804,2.0656,0.86066
0,0.67372,5.5582,2.6949,0
0,0.63847,5.7462,0,2.3943
0,0.64676,5.8209,0.64676,1.6169
0,0.64676,5.8209,1.2935,0.80845
0,0.63847,5.7462,1.9154,0
0,0.60132,5.8628,0,1.5033
0,0.60474,5.8962,0.60474,0.75593
0,0.60132,5.8628,1.2026,0
0,0.56428,5.9249,0,0.70535
0,0.56428,5.9249,0.56428,0
0,0.52865,5.9474,0,0
0,0.83812,0,0,9.778
0,0.89692,0,0.59795,9.7167
0,0.9577,0,1.2769,9.577
0,1.0178,0,2.0357,9.3301
0,1.0733,0,2.8622,8.9443
0,1.119,0,3.73,8.3925
0,1.1494,0,4.5976,7.6626
0,1.1601,0,5.4137,6.7672
0,1.1494,0,6.1301,5.747
0,1.119,0,6.714,4.6625
0,1.0733,0,7.1554,3.5777
0,1.0178,0,7.4641,2.5446
0,0.9577,0,7.6616,1.5962
0,0.89692,0,7.7733,0.74744
0,0.83812,0,7.8224,0
0,0.89692,0.44846,0,9.7167
0,0.96386,0.48193,0.64258,9.6386
0,1.0328,0.5164,1.3771,9.4673
0,1.1,0.55002,2.2001,9.167
0,1.1601,0.58004,3.0936,8.7006
0,1.206,0.60302,4.0202,8.0403
0,1.2312,0.61559,4.9247,7.1818
0,1.2312,0.61559,5.7455,6.1559
0,1.206,0.60302,6.4322,5.0252
0,1.1601,0.58004,6.9605,3.8669
0,1.1,0.55002,7.3336,2.7501
0,1.0328,0.5164,7.5738,1.7213
0,0.96386,0.48193,7.7109,0.80322
0,0.89692,0.44846,7.7733,0
0,0.9577,0.9577,0,9.577
0,1.0328,1.0328,0.68853,9.4673
0,1.1094,1.1094,1.4792,9.245
0,1.1824,1.1824,2.3648,8.868
0,1.2443,1.2443,3.3182,8.2956
0,1.2865,1.2865,4.2885,7.5048
0,1.3016,1.3016,5.2063,6.5079
0,1.2865,1.2865,6.0038,5.3606
0,1.2443,1.2443,6.6365,4.1478
0,1.1824,1.1824,7.0944,2.956
0,1.1094,1.1094,7.396,1.849
0,1.0328,1.0328,7.5738,0.86066
0,0.9577,0.9577,7.6616,0
0,1.0178,1.5267,0,9.3301
0,1.1,1.6501,0.73336,9.167
0,1.1824,1.7736,1.5765,8.868
0,1.2579,1.8869,2.5159,8.3863
0,1.3172,1.9758,3.5125,7.6835
0,1.3501,2.0252,4.5004,6.7505
0,1.3501,2.0252,5.4004,5.6254
0,1.3172,1.9758,6.1468,4.3906
0,1.2579,1.8869,6.709,3.1449
0,1.1824,1.7736,7.0944,1.9707
0,1.1,1.6501,7.3336,0.9167
0,1.0178,1.5267,7.4641,0
0,1.0733,2.1466,0,8.9443
0,1.1601,2.3202,0.77339,8.7006
0,1.2443,2.4887,1.6591,8.2956
0,1.3172,2.6343,2.6343,7.6835
0,1.3675,2.7351,3.6467,6.8376
0,1.3856,2.7713,4.6188,5.7735
0,1.3675,2.7351,5.4701,4.5584
0,1.3172,2.6343,6.1468,3.2929
0,1.2443,2.4887,6.6365,2.0739
0,1.1601,2.3202,6.9605,0.96674
0,1.0733,2.1466,7.1554,0
0,1.119,2.7975,0,8.3925
0,1.206,3.0151,0.80403,8.0403
0,1.2865,3.2163,1.7154,7.5048
0,1.3501,3.3753,2.7002,6.7505
0,1.3856,3.4641,3.695,5.7735
0,1.3856,3.4641,4.6188,4.6188
0,1.3501,3.3753,5.4004,3.3753
0,1.2865,3.2163,6.0038,2.1442
0,1.206,3.0151,6.4322,1.005
0,1.119,2.7975,6.714,0
0,1.1494,3.4482,0,7.6626
0,1.2312,3.6935,0.82078,7.1818
0,1.3016,3.9047,1.7354,6.5079
0,1.3501,4.0503,2.7002,5.6254
0,1.3675,4.1026,3.6467,4.5584
0,1.3501,4.0503,4.5004,3.3753
0,1.3016,3.9047,5.2063,2.1693
0,1.2312,3.6935,5.7455,1.026
0,1.1494,3.4482,6.1301,0
0,1.1601,4.0603,0,6.7672
0,1.2312,4.3091,0.82078,6.1559
0,1.2865,4.5029,1.7154,5.3606
0,1.3172,4.6101,2.6343,4.3906
0,1.3172,4.6101,3.5125,3.2929
0,1.2865,4.5029,4.2885,2.1442
0,1.2312,4.3091,4.9247,1.026
0,1.1601,4.0603,5.4137,0
0,1.1494,4.5976,0,5.747
0,1.206,4.8242,0.80403,5.0252
0,1.2443,4.9774,1.6591,4.1478
0,1.2579,5.0318,2.5159,3.1449
0,1.2443,4.9774,3.3182,2.0739
0,1.206,4.8242,4.0202,1.005
0,1.1494,4.5976,4.5976,0
0,1.119,5.0355,0,4.6625
0,1.1601,5.2204,0.77339,3.8669
0,1.1824,5.3208,1.5765,2.956
0,1.1824,5.3208,2.3648,1.9707
0,1.1601,5.2204,3.0936,0.96674
0,1.119,5.0355,3.73,0
0,1.0733,5.3666,0,3.5777
0,1.1,5.5002,0.73336,2.7501
0,1.1094,5.547,1.4792,1.849
0,1.1,5.5002,2.2001,0.9167
0,1.0733,5.3666,2.8622,0
0,1.0178,5.598,0,2.5446
0,1.0328,5.6804,0.68853,1.7213
0,1.0328,5.6804,1.3771,0.86066
0,1.0178,5.598,2.0357,0
0,0.9577,5.7462,0,1.5962
0,0.96386,5.7832,0.64258,0.80322
0,0.9577,5.7462,1.2769,0
0,0.89692,5.83,0,0.74744
0,0.89692,5.83,0.59795,0
0,0.83812,5.8668,0,0
0,1.1763,0,0,9.5578
0,1.261,0,0.63049,9.4573
0,1.3474,0,1.3474,9.2637
0,1.4311,0,2.1466,8.9443
0,1.5052,0,3.0103,8.4665
0,1.5614,0,3.9036,7.8072
0,1.5921,0,4.7762,6.9653
0,1.5921,0,5.5722,5.9702
0,1.5614,0,6.2458,4.8795
0,1.5052,0,6.7732,3.7629
0,1.4311,0,7.1554,2.6833
0,1.3474,0,7.4109,1.6843
0,1.261,0,7.5659,0.78811
0,1.1763,0,7.6462,0
0,1.261,0.47287,0,9.4573
0,1.3571,0.50891,0.67855,9.3301
0,1.4545,0.54545,1.4545,9.0909
0,1.5468,0.58004,2.3202,8.7006
0,1.6246,0.60921,3.2491,8.1228
0,1.6773,0.62897,4.1931,7.338
0,1.696,0.636,5.088,6.36
0,1.6773,0.62897,5.8704,5.2414
0,1.6246,0.60921,6.4982,4.0614
0,1.5468,0.58004,6.9605,2.9002
0,1.4545,0.54545,7.2727,1.8182
0,1.3571,0.50891,7.4641,0.84819
0,1.261,0.47287,7.5659,0
0,1.3474,1.0106,0,9.2637
0,1.4545,1.0909,0.72727,9.0909
0,1.5614,1.1711,1.5614,8.7831
0,1.6591,1.2443,2.4887,8.2956
0,1.7354,1.3016,3.4709,7.5926
0,1.7778,1.3333,4.4444,6.6667
0,1.7778,1.3333,5.3333,5.5556
0,1.7354,1.3016,6.0741,4.3386
0,1.6591,1.2443,6.6365,3.1109
0,1.5614,1.1711,7.0265,1.9518
0,1.4545,1.0909,7.2727,0.90909
0,1.3474,1.0106,7.4109,0
0,1.4311,1.61,0,8.9443
0,1.5468,1.7401,0.77339,8.7006
0,1.6591,1.8665,1.6591,8.2956
0,1.7562,1.9758,2.6343,7.6835
0,1.8234,2.0513,3.6467,6.8376
0,1.8475,2.0785,4.6188,5.7735
0,1.8234,2.0513,5.4701,4.5584
0,1.7562,1.9758,6.1468,3.2929
0,1.6591,1.8665,6.6365,2.0739
0,1.5468,1.7401,6.9605,0.96674
0,1.4311,1.61,7.1554,0
0,1.5052,2.2577,0,8.4665
0,1.6246,2.4368,0.81228,8.1228
0,1.7354,2.6032,1.7354,7.5926
0,1.8234,2.7351,2.7351,6.8376
0,1.8727,2.809,3.7453,5.8521
0,1.8727,2.809,4.6816,4.6816
0,1.8234,2.7351,5.4701,3.4188
0,1.7354,2.6032,6.0741,2.1693
0,1.6246,2.4368,6.4982,1.0153
0,1.5052,2.2577,6.7732,0
0,1.5614,2.9277,0,7.8072
0,1.6773,3.1449,0.83863,7.338
0,1.7778,3.3333,1.7778,6.6667
0,1.8475,3.4641,2.7713,5.7735
0,1.8727,3.5112,3.7453,4.6816
0,1.8475,3.4641,4.6188,3.4641
0,1.7778,3.3333,5.3333,2.2222
0,1.6773,3.1449,5.8704,1.0483
0,1.5614,2.9277,6.2458,0
0,1.5921,3.5821,0,6.9653
0,1.696,3.816,0.848,6.36
0,1.7778,4,1.7778,5.5556
0,1.8234,4.1026,2.7351,4.5584
0,1.8234,4.1026,3.6467,3.4188
0,1.7778,4,4.4444,2.2222
0,1.696,3.816,5.088,1.06
0,1.5921,3.5821,5.5722,0
0,1.5921,4.1792,0,5.9702
0,1.6773,4.4028,0.83863,5.2414
0,1.7354,4.5555,1.7354,4.3386
0,1.7562,4.6101,2.6343,3.2929
0,1.7354,4.5555,3.4709,2.1693
0,1.6773,4.4028,4.1931,1.0483
0,1.5921,4.1792,4.7762,0
0,1.5614,4.6843,0,4.8795
0,1.6246,4.8737,0.81228,4.0614
0,1.6591,4.9774,1.6591,3.1109
0,1.6591,4.9774,2.4887,2.0739
0,1.6246,4.8737,3.2491,1.0153
0,1.5614,4.6843,3.9036,0
0,1.5052,5.0799,0,3.7629
0,1.5468,5.2204,0.77339,2.9002
0,1.5614,5.2699,1.5614,1.9518
0,1.5468,5.2204,2.3202,0.96674
0,1.5052,5.0799,3.0103,0
0,1.4311,5.3666,0,2.6833
0,1.4545,5.4545,0.72727,1.8182
0,1.4545,5.4545,1.4545,0.90909
0,1.4311,5.3666,2.1466,0
0,1.3474,5.5582,0,1.6843
0,1.3571,5.598,0.67855,0.84819
0,1.3474,5.5582,1.3474,0
0,1.261,5.6744,0,0.78811
0,1.261,5.6744,0.63049,0
0,1.1763,5.7347,0,0
0,1.5385,0,0,9.2308
0,1.6496,0,0.65983,9.0726
0,1.7609,0,1.4087,8.8045
0,1.865,0,2.238,8.3925
0,1.9518,0,3.1229,7.8072
0,2.0101,0,4.0202,7.0353
0,2.0307,0,4.8737,6.0921
0,2.0101,0,5.6282,5.0252
0,1.9518,0,6.2458,3.9036
0,1.865,0,6.714,2.7975
0,1.7609,0,7.0436,1.7609
0,1.6496,0,7.2581,0.82479
0,1.5385,0,7.3846,0
0,1.6496,0.49487,0,9.0726
0,1.7747,0.53241,0.70989,8.8736
0,1.8983,0.56949,1.5187,8.5424
0,2.0101,0.60302,2.4121,8.0403
0,2.0966,0.62897,3.3545,7.338
